fecha,producto,carrefour,coope,coto,dia,disco,vea
2025-09-16,Alimento a base de vegetales Vegetalex hot dog x6.,"$ 5.809,00",,,,,
2025-09-16,Burger 100 Vegetal 226 Gr Vegetalex,,,,,$6.500,$4.840
2025-09-16,Burger De Origen Vegetal Vegetalex 226g,,,"$3.179,50",,,
2025-09-16,Formados De Vegetales Vegetalex Tipo Hot Dogs X6 225grs,,"$$6.349,00",,,,
2025-09-16,Hamburguesa De Soja Vegetalex Tradicional 226 Gr.,,,,$ 5.770,,
2025-09-16,Hamburguesa Vegetalex Soja 300 Gr,,,,,$5.700,$4.240
2025-09-16,Hamburguesas De Soja Vegetalex X4 300grs,,"$$5.590,00",,,,
2025-09-16,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,,,$6.550,$4.880
2025-09-16,Hot Dogs De Origen Vegetal Vegetalex 225g,,,"$3.164,50",,,
2025-09-16,Hot Dogs Vegetalex 100% Vegetal 225 Gr.,,,,$ 5.810,,
2025-09-16,Medallones De Calabaza Avena Y Chia Vegetalex 300g,,,"$2.593,98",,,
2025-09-16,Medallones De Calabaza Vegetalex Con Avena Y Chía X4 300grs,,"$$5.590,00",,,,
2025-09-16,Medallones De Espinaca Vegetalex 300g,,,"$2.593,98",,,
2025-09-16,Medallones De Espinaca Vegetalex X4 300grs,,"$$5.590,00",,,,
2025-09-16,Medallones De Legumbres Y Quinoa Vegetalex 300g,,,"$2.593,98",,,
2025-09-16,Medallones De Legumbres Y Quinoa Vegetalex X4 300grs,,"$$5.590,00",,,,
2025-09-16,Medallones De Vegetales Vegetalex Burger X2 226grs,,"$$6.349,00",,,,
2025-09-16,Medallones De Verduras Vegetalex 300g,,,"$2.593,98",,,
2025-09-16,Medallones De Verduras Vegetalex X4 300grs,,"$$5.590,00",,,,
2025-09-16,Medallones Vegetales VEGETALÉX 4 Uni X 75 Gr Soja,,,"$2.837,50",,,
2025-09-16,Medallón Calabaza 300 Gr Vegetalex,,,,,,$4.320
2025-09-16,Medallón Espinaca 300 Gr Vegetalex,,,,,,$4.320
2025-09-16,Medallón Legumbres 300 Gr Vegetalex,,,,,$5.800,$4.320
2025-09-16,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 4.990,,
2025-09-16,Medallón NotBurger Quick NotCo 130 Gr.,,,,$ 3.085,,
2025-09-16,"Medallón Vegetalex Calabaza, Avena y Chía 300 Gr.",,,,$ 5.200,,
2025-09-16,Medallón Vegetalex Espinaca 300 Gr.,,,,$ 5.200,,
2025-09-16,Medallón Verduras 300 Gr Vegetalex,,,,,$5.800,$4.320
2025-09-16,Medallón de calabaza avena y chia Vegetalex en caja 4 uni,"$ 3.372,85",,,,,
2025-09-16,Medallón de espinaca Vegetalex en caja 4 uni,"$ 3.372,85",,,,,
2025-09-16,Medallón de legumbres y quinoa Vegetalex en caja 4 uni,"$ 3.372,85",,,,,
2025-09-16,Medallón de vegetal burguer Vegetalex 2 uni,"$ 3.776,50",,,,,
2025-09-16,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,,,,,$4.600,$3.400
2025-09-16,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,,,,,$4.600,$3.400
2025-09-16,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,,,,,,$3.400
2025-09-16,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,,,,,$4.100,$3.040
2025-09-16,Milanesa de Soja Vegetalex Tradicional 340 Gr.,,,,$ 3.650,,
2025-09-16,Milanesa de calabaza Vegetalex 4 uni,"$ 2.599,35",,,,,
2025-09-16,Milanesa de soja Vegetalex 4 uni,"$ 3.358,00",,,,,
2025-09-16,Milanesa de soja y cebolla Vegetalex 4 uni,"$ 3.999,00",,,,,
2025-09-16,Milanesa de soja y espinaca congelada Vegetalex 4 uni,"$ 3.999,00",,,,,
2025-09-16,Milanesas De Soja Con Calabaza Vegetalex 340g,,,"$2.185,00",,,
2025-09-16,Milanesas De Soja Con Cebolla Vegetalex 340g,,,"$2.185,00",,,
2025-09-16,Milanesas De Soja Con Espinaca Vegetalex 340g,,,"$1.999,50",,,
2025-09-16,Milanesas De Soja Tradicional Vegetalex 340g,,,"$2.022,50",,,
2025-09-16,Milanesas De Soja Vegetalex Con Calabaza X4 340grs,,"$$3.292,50",,,,
2025-09-16,Milanesas De Soja Vegetalex Con Cebolla X4 340grs,,"$$3.292,50",,,,
2025-09-16,Milanesas De Soja Vegetalex Con Espinaca X4 340grs,,"$$3.292,50",,,,
2025-09-16,Milanesas De Soja Vegetalex Tradicionales X4 340grs,,"$$2.992,50",,,,
2025-09-16,NotChicken Nuggets 300 Gr.,,,,$ 7.565,,
2025-09-16,NotMila Chicken 220 Gr.,,,,$ 5.020,,
2025-09-16,NotMila Crispy Rellena Espinaca 240 Gr.,,,,$ 5.390,,
2025-09-16,NotMila Meat 220 Gr.,,,,$ 4.220,,
2025-09-16,Nuggets 100 Vegetal 300 Gr Vegetalex,,,,,$6.550,$4.880
2025-09-16,Nuggets De Origen Vegetal Vegetalex 300g,,,"$3.179,50",,,
2025-09-16,Nuggets Vegetalex Origen Vegetal 300grs,,"$$6.349,00",,,,
2025-09-16,Nuggets vegetal Vegetalex 300 g.,"$ 5.819,00",,,,,
2025-09-16,Snack De Arroz Con Chocolate Vegetalex 60g,,,"$2.290,00",,,
2025-09-16,Snack De Arroz Sabor Queso Vegetalex 40g,,,"$1.586,00",,,
2025-09-16,Snack De Arroz Y Quinoa Vegetalex 40g,,,"$1.586,00",,,
